id,md_datetime_utc_start_hour,md_datetime_utc_start,md_network_series_tok,md_network_tok,score
2013-10-27_0600_US_KABC_KABC_Eyewitness_News_at_11PM_main,2013102706,1382853601000,KABC KABC Eyewitness News at 11PM,KABC,15.21444
2013-10-27_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013102706,1382853601000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-10-27_0100_US_KNBC_KNBC_Channel_4_News_main,2013102701,1382835601000,KNBC KNBC Channel 4 News,KNBC,18.633808
2013-10-26_1000_US_CNN_Weekend_Early_Start_main,2013102610,1382781601000,CNN Weekend Early Start,CNN,15.21444
2013-10-26_0600_US_KABC_KABC_7_News_at_11PM_main,2013102606,1382767201000,KABC KABC 7 News at 11PM,KABC,15.21444
2013-10-26_0500_US_KTTV-FOX_Ten_OClock_News_main,2013102605,1382763601000,KTTV-FOX Ten OClock News,KTTV-FOX,15.21444
2013-10-26_0500_US_KTLA_Prime_News_at_10PM_main,2013102605,1382763601000,KTLA Prime News at 10PM,KTLA,10.758234
2013-10-26_0200_US_KNBC_EXTRA_main,2013102602,1382752801000,KNBC EXTRA,KNBC,21.516468
2013-10-26_0100_US_KABC_Eyewitness_News_6PM_main,2013102601,1382749201000,KABC Eyewitness News 6PM,KABC,10.758234
2013-10-26_0000_US_AlJazeera_News_main,2013102600,1382745602000,AlJazeera News,AlJazeera,15.21444
2013-10-26_0000_US_KABC_Eyewitness_News_5PM_main,2013102600,1382745602000,KABC Eyewitness News 5PM,KABC,10.758234
2013-10-26_0000_US_KNBC_Channel_4_News_main,2013102600,1382745601000,KNBC Channel 4 News,KNBC,15.21444
2013-10-25_2000_US_CNN_Situation_Room_main,2013102520,1382731201000,CNN Situation Room,CNN,10.758234
2013-10-25_2000_US_CNN_The_Lead_With_Jake_Tapper_main,2013102520,1382731201000,CNN The Lead With Jake Tapper,CNN,10.758234
2013-10-25_1300_US_KTTV-FOX_Morning_News_at_6AM_main,2013102513,1382706001000,KTTV-FOX Morning News at 6AM,KTTV-FOX,10.758234
2013-10-25_0600_US_KCBS_CBS_2_News_at_11PM_main,2013102506,1382680801000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2013-10-25_0500_US_KTTV-FOX_Ten_OClock_News_main,2013102505,1382677201000,KTTV-FOX Ten OClock News,KTTV-FOX,10.758234
2013-10-24_0600_US_KABC_KABC_7_News_at_11PM_main,2013102406,1382594401000,KABC KABC 7 News at 11PM,KABC,10.758234
2013-10-24_0100_US_KABC_Eyewitness_News_6PM_main,2013102401,1382576401000,KABC Eyewitness News 6PM,KABC,10.758234
2013-10-23_0600_US_KABC_KABC_7_News_at_11PM_main,2013102306,1382508001000,KABC KABC 7 News at 11PM,KABC,10.758234
2013-10-23_0500_US_KTLA_Prime_News_at_10PM_main,2013102305,1382504401000,KTLA Prime News at 10PM,KTLA,15.21444
2013-10-23_0100_US_KABC_Eyewitness_News_6PM_main,2013102301,1382490001000,KABC Eyewitness News 6PM,KABC,15.21444
2013-10-23_0000_US_KABC_Eyewitness_News_5PM_main,2013102300,1382486401000,KABC Eyewitness News 5PM,KABC,21.516468
2013-10-22_0635_US_KABC_Jimmy_Kimmel_Live_main,2013102206,1382423701000,KABC Jimmy Kimmel Live,KABC,21.516468
2013-10-22_0500_US_KTLA_Prime_News_at_10PM_main,2013102205,1382418001000,KTLA Prime News at 10PM,KTLA,15.21444
2013-10-22_0300_US_AlJazeera_News_main,2013102203,1382410801000,AlJazeera News,AlJazeera,10.758234
2013-10-22_0100_US_KABC_Eyewitness_News_6PM_main,2013102201,1382403601000,KABC Eyewitness News 6PM,KABC,10.758234
2013-10-22_0000_US_KCBS_CBS_2_News_at_5PM_main,2013102200,1382400001000,KCBS CBS 2 News at 5PM,KCBS,10.758234
2013-10-22_0000_US_KNBC_Channel_4_News_main,2013102200,1382400001000,KNBC Channel 4 News,KNBC,10.758234
2013-10-21_2300_US_KCAL_KCAL_9_News_at_4PM_main,2013102123,1382396401000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2013-10-21_1500_US_KNBC_Today_Show_main,2013102115,1382367601000,KNBC Today Show,KNBC,10.758234
2013-10-21_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013102106,1382335202000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-10-21_0400_US_KNBC_KNBC_4_News_main,2013102104,1382328001000,KNBC KNBC 4 News,KNBC,10.758234
2013-10-21_0100_US_KABC_Eyewitness_News_6PM_main,2013102101,1382317201000,KABC Eyewitness News 6PM,KABC,15.21444
2013-10-20_2300_US_KABC_Eyewitness_News_4PM_main,2013102023,1382310002000,KABC Eyewitness News 4PM,KABC,21.516468
2013-10-20_1300_US_KCBS_KCBS_2_News_Sunday_Morning_main,2013102013,1382274002000,KCBS KCBS 2 News Sunday Morning,KCBS,24.056143
2013-10-20_1000_US_CNN_Weekend_Early_Start_main,2013102010,1382263201000,CNN Weekend Early Start,CNN,10.758234
2013-10-20_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013102006,1382248801000,KNBC KNBC 4 News at 11PM,KNBC,21.516468
2013-10-20_0600_US_KCBS_KCBS_2_News_at_11PM_main,2013102006,1382248801000,KCBS KCBS 2 News at 11PM,KCBS,18.633808
2013-10-20_0100_US_KCBS_CBS_2_News_at_6_main,2013102001,1382230802000,KCBS CBS 2 News at 6,KCBS,21.516468
2013-10-20_0000_US_KCBS_CBS_2_News_at_5_main,2013102000,1382227202000,KCBS CBS 2 News at 5,KCBS,21.516468
2013-10-19_2300_US_KNBC_KNBC_Channel_4_News_main,2013101923,1382223602000,KNBC KNBC Channel 4 News,KNBC,18.633808
2013-10-19_1200_US_MSNBC_Up_with_Steve_Kornacki_main,2013101912,1382184001000,MSNBC Up with Steve Kornacki,MSNBC,10.758234
2013-10-19_0600_US_KCBS_CBS_2_News_at_11PM_main,2013101906,1382162401000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-10-19_0600_US_KNBC_Channel_4_News_at_11PM_main,2013101906,1382162401000,KNBC Channel 4 News at 11PM,KNBC,10.758234
2013-10-19_0500_US_KTLA_Prime_News_at_10PM_main,2013101905,1382158801000,KTLA Prime News at 10PM,KTLA,18.633808
2013-10-19_0100_US_KABC_Eyewitness_News_6PM_main,2013101901,1382144401000,KABC Eyewitness News 6PM,KABC,18.633808
2013-10-19_0100_US_KCBS_CBS_2_News_at_6_main,2013101901,1382144401000,KCBS CBS 2 News at 6,KCBS,10.758234
2013-10-19_0100_US_KNBC_Channel_4_News_main,2013101901,1382144401000,KNBC Channel 4 News,KNBC,10.758234
2013-10-19_0000_US_KNBC_Channel_4_News_main,2013101900,1382140801000,KNBC Channel 4 News,KNBC,26.352184
2013-10-19_0000_US_KABC_Eyewitness_News_5PM_main,2013101900,1382140801000,KABC Eyewitness News 5PM,KABC,18.633808
2013-10-18_2200_US_AlJazeera_News_main,2013101822,1382133601000,AlJazeera News,AlJazeera,15.21444
2013-10-18_2000_US_AlJazeera_News_main,2013101820,1382126402000,AlJazeera News,AlJazeera,18.633808
2013-10-18_1800_US_CNN_Newsroom_main,2013101818,1382119201000,CNN Newsroom,CNN,10.758234
2013-10-18_0635_US_KNBC_Tonight_Show_with_Jay_Leno_main,2013101806,1382078101000,KNBC Tonight Show with Jay Leno,KNBC,15.21444
2013-10-18_0100_US_KABC_Eyewitness_News_6PM_main,2013101801,1382058001000,KABC Eyewitness News 6PM,KABC,15.21444
2013-10-18_0100_US_KNBC_Channel_4_News_main,2013101801,1382058001000,KNBC Channel 4 News,KNBC,15.21444
2013-10-17_2300_US_KABC_Eyewitness_News_4PM_main,2013101723,1382050802000,KABC Eyewitness News 4PM,KABC,10.758234
2013-10-17_2300_US_HLN_HLN_Jane_Velez_Mitchell_main,2013101723,1382050801000,HLN HLN Jane Velez Mitchell,HLN,10.758234
2013-10-17_0600_US_KCBS_CBS_2_News_at_11PM_main,2013101706,1381989602000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-10-17_0500_US_KTLA_Prime_News_at_10PM_main,2013101705,1381986001000,KTLA Prime News at 10PM,KTLA,10.758234
2013-10-17_0230_US_KNBC_Access_Hollywood_main,2013101702,1381977001000,KNBC Access Hollywood,KNBC,10.758234
2013-10-17_0100_US_KABC_Eyewitness_News_6PM_main,2013101701,1381971601000,KABC Eyewitness News 6PM,KABC,15.21444
2013-10-17_0000_US_KABC_Eyewitness_News_5PM_main,2013101700,1381968002000,KABC Eyewitness News 5PM,KABC,10.758234
2013-10-16_0300_US_KCAL_KCAL_9_News_at_8PM_main,2013101603,1381892401000,KCAL KCAL 9 News at 8PM,KCAL,24.056143
2013-10-16_0000_US_KCBS_CBS_2_News_at_5PM_main,2013101600,1381881601000,KCBS CBS 2 News at 5PM,KCBS,30.42888
2013-10-15_2300_US_KCAL_KCAL_9_News_at_4PM_main,2013101523,1381878001000,KCAL KCAL 9 News at 4PM,KCAL,30.42888
2013-10-15_0500_US_KTLA_Prime_News_at_10PM_main,2013101505,1381813201000,KTLA Prime News at 10PM,KTLA,15.21444
2013-10-15_0000_US_KNBC_Channel_4_News_main,2013101500,1381795201000,KNBC Channel 4 News,KNBC,21.516468
2013-10-15_0000_US_KABC_Eyewitness_News_5PM_main,2013101500,1381795201000,KABC Eyewitness News 5PM,KABC,10.758234
2013-10-14_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013101406,1381730400000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-10-14_0400_US_KNBC_KNBC_4_News_main,2013101404,1381723201000,KNBC KNBC 4 News,KNBC,26.352184
2013-10-14_0100_US_KCBS_CBS_2_News_at_6_main,2013101401,1381712402000,KCBS CBS 2 News at 6,KCBS,10.758234
2013-10-14_0100_US_KOCE_Moyers_and_Company_main,2013101401,1381712401000,KOCE Moyers and Company,KOCE,10.758234
2013-10-13_2300_US_KABC_Eyewitness_News_4PM_main,2013101323,1381705201000,KABC Eyewitness News 4PM,KABC,15.21444
2013-10-13_2158_US_WKYC_Channel_3_News_at_6_main,2013101321,1381701480000,WKYC Channel 3 News at 6,WKYC,10.758234
2013-10-13_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013101306,1381644001000,KNBC KNBC 4 News at 11PM,KNBC,24.056143
2013-10-13_0600_US_KABC_KABC_Eyewitness_News_at_11PM_main,2013101306,1381644001000,KABC KABC Eyewitness News at 11PM,KABC,10.758234
2013-10-13_0600_US_KCBS_KCBS_2_News_at_11PM_main,2013101306,1381644001000,KCBS KCBS 2 News at 11PM,KCBS,10.758234
2013-10-13_0100_US_KCBS_CBS_2_News_at_6_main,2013101301,1381626001000,KCBS CBS 2 News at 6,KCBS,15.21444
2013-10-13_0000_US_KCBS_CBS_2_News_at_5_main,2013101300,1381622401000,KCBS CBS 2 News at 5,KCBS,10.758234
2013-10-12_0737_US_KNBC_Late_Night_with_Jimmy_Fallon_main,2013101207,1381563420000,KNBC Late Night with Jimmy Fallon,KNBC,10.758234
2013-10-12_0100_US_KABC_Eyewitness_News_6PM_main,2013101201,1381539601000,KABC Eyewitness News 6PM,KABC,18.633808
2013-10-11_2330_US_AlJazeera_The_Stream_main,2013101123,1381534201000,AlJazeera The Stream,AlJazeera,10.758234
2013-10-11_1500_US_KCBS_The_Early_Show_main,2013101115,1381503601000,KCBS The Early Show,KCBS,10.758234
2013-10-11_1300_US_KTTV-FOX_Morning_News_at_6AM_main,2013101113,1381496401000,KTTV-FOX Morning News at 6AM,KTTV-FOX,10.758234
2013-10-10_2300_US_KABC_Eyewitness_News_4PM_main,2013101023,1381446001000,KABC Eyewitness News 4PM,KABC,10.758234
2013-10-10_1900_US_CNN_Newsroom_main,2013101019,1381431601000,CNN Newsroom,CNN,10.758234
2013-10-10_1400_US_KNBC_Today_Show_main,2013101014,1381413601000,KNBC Today Show,KNBC,10.758234
2013-10-10_1300_US_KTTV-FOX_Morning_News_at_6AM_main,2013101013,1381410001000,KTTV-FOX Morning News at 6AM,KTTV-FOX,10.758234
2013-10-10_0000_US_KNBC_Channel_4_News_main,2013101000,1381363201000,KNBC Channel 4 News,KNBC,10.758234
2013-10-09_1800_US_KABC_Eyewitness_News_11AM_main,2013100918,1381341601000,KABC Eyewitness News 11AM,KABC,10.758234
2013-10-09_1400_US_KCBS_The_Early_Show_main,2013100914,1381327201000,KCBS The Early Show,KCBS,10.758234
2013-10-09_0500_US_KTLA_Prime_News_at_10PM_main,2013100905,1381294801000,KTLA Prime News at 10PM,KTLA,10.758234
2013-10-09_0100_US_KABC_Eyewitness_News_6PM_main,2013100901,1381280401000,KABC Eyewitness News 6PM,KABC,15.21444
2013-10-09_0000_US_KNBC_Channel_4_News_main,2013100900,1381276801000,KNBC Channel 4 News,KNBC,18.633808
2013-10-07_1300_US_KTTV-FOX_Morning_News_at_6AM_main,2013100713,1381150801000,KTTV-FOX Morning News at 6AM,KTTV-FOX,10.758234
2013-10-07_0600_US_KABC_Eyewitness_News_11PM_main,2013100706,1381125601000,KABC Eyewitness News 11PM,KABC,15.21444
2013-10-07_0600_US_KCBS_CBS_2_News_at_11PM_main,2013100706,1381125601000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-10-07_0400_US_KNBC_KNBC_4_News_main,2013100704,1381118406000,KNBC KNBC 4 News,KNBC,10.758234
2013-10-07_0100_US_KCBS_CBS_2_News_at_6_main,2013100701,1381107601000,KCBS CBS 2 News at 6,KCBS,15.21444
2013-10-07_0100_US_KABC_Eyewitness_News_6PM_main,2013100701,1381107601000,KABC Eyewitness News 6PM,KABC,10.758234
2013-10-07_0030_US_KABC_ABC_World_News_Sunday_main,2013100700,1381105801000,KABC ABC World News Sunday,KABC,10.758234
2013-10-07_0000_US_KCBS_CBS_2_News_at_5_main,2013100700,1381104001000,KCBS CBS 2 News at 5,KCBS,15.21444
2013-10-06_1300_US_KCBS_KCBS_2_News_Sunday_Morning_main,2013100613,1381064401000,KCBS KCBS 2 News Sunday Morning,KCBS,10.758234
2013-10-06_0600_US_KCBS_KCBS_2_News_at_11PM_main,2013100606,1381039202000,KCBS KCBS 2 News at 11PM,KCBS,15.21444
2013-10-06_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013100606,1381039202000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-10-06_0300_US_KNBC_KNBC_Channel_4_News_Saturday_main,2013100603,1381028401000,KNBC KNBC Channel 4 News Saturday,KNBC,21.516468
2013-10-06_0000_US_KCBS_CBS_2_News_at_5_main,2013100600,1381017601000,KCBS CBS 2 News at 5,KCBS,10.758234
2013-10-05_0600_US_KCBS_CBS_2_News_at_11PM_main,2013100506,1380952802000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-10-05_0600_US_KNBC_Channel_4_News_at_11PM_main,2013100506,1380952801000,KNBC Channel 4 News at 11PM,KNBC,10.758234
2013-10-05_0500_US_KTLA_Prime_News_at_10PM_main,2013100505,1380949202000,KTLA Prime News at 10PM,KTLA,10.758234
2013-10-05_0500_US_KTTV-FOX_Ten_OClock_News_main,2013100505,1380949201000,KTTV-FOX Ten OClock News,KTTV-FOX,26.352184
2013-10-05_0300_US_KCET_SoCal_Connected_main,2013100503,1380942000000,KCET SoCal Connected,KCET,15.21444
2013-10-05_0100_US_KABC_Eyewitness_News_6PM_main,2013100501,1380934801000,KABC Eyewitness News 6PM,KABC,10.758234
2013-10-05_0100_US_KMEX_Noticias_34_main,2013100501,1380934801000,KMEX Noticias 34,KMEX,10.758234
2013-10-05_0100_US_KNBC_Channel_4_News_main,2013100501,1380934801000,KNBC Channel 4 News,KNBC,10.758234
2013-10-05_0000_US_KNBC_Channel_4_News_main,2013100500,1380931201000,KNBC Channel 4 News,KNBC,10.758234
2013-10-04_1800_US_KABC_Eyewitness_News_11AM_main,2013100418,1380909601000,KABC Eyewitness News 11AM,KABC,10.758234
2013-10-04_0600_US_KABC_KABC_7_News_at_11PM_main,2013100406,1380866402000,KABC KABC 7 News at 11PM,KABC,10.758234
2013-10-04_0600_US_KNBC_Channel_4_News_at_11PM_main,2013100406,1380866401000,KNBC Channel 4 News at 11PM,KNBC,18.633808
2013-10-04_0600_US_KCBS_CBS_2_News_at_11PM_main,2013100406,1380866401000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2013-10-04_0500_US_KTLA_Prime_News_at_10PM_main,2013100405,1380862801000,KTLA Prime News at 10PM,KTLA,21.516468
2013-10-04_0500_US_KTTV-FOX_Ten_OClock_News_main,2013100405,1380862801000,KTTV-FOX Ten OClock News,KTTV-FOX,18.633808
2013-10-04_0100_US_HLN_HLN_Dr_Drew_main,2013100401,1380848401000,HLN HLN Dr Drew,HLN,10.758234
2013-10-04_0100_US_KMEX_Noticias_34_main,2013100401,1380848401000,KMEX Noticias 34,KMEX,10.758234
2013-10-04_0000_US_KABC_Eyewitness_News_5PM_main,2013100400,1380844801000,KABC Eyewitness News 5PM,KABC,10.758234
2013-10-03_2300_US_KABC_Eyewitness_News_4PM_main,2013100323,1380841201000,KABC Eyewitness News 4PM,KABC,10.758234
2013-10-03_0500_US_KTLA_Prime_News_at_10PM_main,2013100305,1380776401000,KTLA Prime News at 10PM,KTLA,10.758234
2013-10-03_0300_US_KCAL_KCAL_9_News_at_8PM_main,2013100303,1380769201000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2013-10-02_2300_US_KCAL_KCAL_9_News_at_4PM_main,2013100223,1380754801000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2013-10-02_1800_US_KCBS_CBS_2_News_at_11_main,2013100218,1380736802000,KCBS CBS 2 News at 11,KCBS,10.758234
2013-10-02_1500_US_KCBS_The_Early_Show_main,2013100215,1380726001000,KCBS The Early Show,KCBS,10.758234
2013-10-02_0600_US_KCBS_CBS_2_News_at_11PM_main,2013100206,1380693601000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-10-02_0100_US_KABC_Eyewitness_News_6PM_main,2013100201,1380675601000,KABC Eyewitness News 6PM,KABC,15.21444
2013-10-02_0100_US_KNBC_Channel_4_News_main,2013100201,1380675600000,KNBC Channel 4 News,KNBC,10.758234
2013-10-02_0000_US_KABC_Eyewitness_News_5PM_main,2013100200,1380672001000,KABC Eyewitness News 5PM,KABC,10.758234
2013-10-01_1206_US_CampaignAds_Americans_United_for_Change_main,2013100112,1380629160000,CampaignAds Americans United for Change,CampaignAds,10.758234
2013-10-01_0602_US_FOX-News_FOX_News_Coverage_of_Government_Shutdown_main,2013100106,1380607321000,FOX-News FOX News Coverage of Government Shutdown,FOX-News,10.758234
2013-10-01_0500_US_KTLA_Prime_News_at_10PM_main,2013100105,1380603601000,KTLA Prime News at 10PM,KTLA,10.758234
2013-10-01_0100_US_KABC_Eyewitness_News_6PM_main,2013100101,1380589201000,KABC Eyewitness News 6PM,KABC,15.21444
2013-09-30_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013093006,1380520801000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-09-30_0400_US_KNBC_KNBC_4_News_main,2013093004,1380513601000,KNBC KNBC 4 News,KNBC,10.758234
2013-09-30_0000_US_KCBS_CBS_2_News_at_5_main,2013093000,1380499201000,KCBS CBS 2 News at 5,KCBS,10.758234
2013-09-29_2300_US_KABC_Eyewitness_News_4PM_main,2013092923,1380495601000,KABC Eyewitness News 4PM,KABC,10.758234
2013-09-29_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013092906,1380434402000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-09-29_0600_US_KABC_KABC_Eyewitness_News_at_11PM_main,2013092906,1380434401000,KABC KABC Eyewitness News at 11PM,KABC,10.758234
2013-09-29_0100_US_KNBC_KNBC_Channel_4_News_main,2013092901,1380416401000,KNBC KNBC Channel 4 News,KNBC,15.21444
2013-09-29_0100_US_KCBS_CBS_2_News_at_6_main,2013092901,1380416401000,KCBS CBS 2 News at 6,KCBS,10.758234
2013-09-29_0030_US_KNBC_NBC_Nightly_News_main,2013092900,1380414601000,KNBC NBC Nightly News,KNBC,10.758234
2013-09-29_0000_US_KCBS_CBS_2_News_at_5_main,2013092900,1380412803000,KCBS CBS 2 News at 5,KCBS,10.758234
2013-09-28_0100_US_KNBC_Channel_4_News_main,2013092801,1380330001000,KNBC Channel 4 News,KNBC,10.758234
2013-09-28_0000_US_MSNBC_All_In_With_Chris_Hayes_main,2013092800,1380326402000,MSNBC All In With Chris Hayes,MSNBC,10.758234
2013-09-28_0000_US_KNBC_Channel_4_News_main,2013092800,1380326401000,KNBC Channel 4 News,KNBC,10.758234
2013-09-27_0500_US_KTLA_Prime_News_at_10PM_main,2013092705,1380258001000,KTLA Prime News at 10PM,KTLA,10.758234
2013-09-26_2300_US_KABC_Eyewitness_News_4PM_main,2013092623,1380236401000,KABC Eyewitness News 4PM,KABC,10.758234
2013-09-26_0635_US_KNBC_Tonight_Show_with_Jay_Leno_main,2013092606,1380177300000,KNBC Tonight Show with Jay Leno,KNBC,15.21444
2013-09-26_0500_US_KTLA_Prime_News_at_10PM_main,2013092605,1380171601000,KTLA Prime News at 10PM,KTLA,10.758234
2013-09-25_0600_US_KCBS_CBS_2_News_at_11PM_main,2013092506,1380088801000,KCBS CBS 2 News at 11PM,KCBS,15.21444
2013-09-25_0200_US_HLN_HLN_After_Dark_main,2013092502,1380074401000,HLN HLN After Dark,HLN,10.758234
2013-09-25_0100_US_KCBS_CBS_2_News_at_6_main,2013092501,1380070801000,KCBS CBS 2 News at 6,KCBS,21.516468
2013-09-24_2330_US_AlJazeera_The_Stream_main,2013092423,1380065401000,AlJazeera The Stream,AlJazeera,10.758234
2013-09-24_1600_US_KNBC_Today_Show_main,2013092416,1380038401000,KNBC Today Show,KNBC,10.758234
2013-09-24_0500_US_KTLA_Prime_News_at_10PM_main,2013092405,1379998801000,KTLA Prime News at 10PM,KTLA,10.758234
2013-09-23_1800_US_CNN_Newsroom_main,2013092318,1379959201000,CNN Newsroom,CNN,10.758234
2013-09-23_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013092306,1379916000000,KNBC KNBC 4 News at 11PM,KNBC,10.758234
2013-09-23_0400_US_KNBC_KNBC_4_News_main,2013092304,1379908801000,KNBC KNBC 4 News,KNBC,10.758234
2013-09-22_2300_US_KABC_Eyewitness_News_4PM_main,2013092223,1379890801000,KABC Eyewitness News 4PM,KABC,15.21444
2013-09-22_1300_US_KCBS_KCBS_2_News_Sunday_Morning_main,2013092213,1379854801000,KCBS KCBS 2 News Sunday Morning,KCBS,18.633808
2013-09-22_0600_US_KABC_KABC_Eyewitness_News_at_11PM_main,2013092206,1379829601000,KABC KABC Eyewitness News at 11PM,KABC,15.21444
2013-09-22_0600_US_KCBS_KCBS_2_News_at_11PM_main,2013092206,1379829601000,KCBS KCBS 2 News at 11PM,KCBS,15.21444
2013-09-22_0600_US_KNBC_KNBC_4_News_at_11PM_main,2013092206,1379829601000,KNBC KNBC 4 News at 11PM,KNBC,15.21444
2013-09-22_0100_US_KCBS_CBS_2_News_at_6_main,2013092201,1379811601000,KCBS CBS 2 News at 6,KCBS,18.633808
2013-09-22_0100_US_KNBC_KNBC_Channel_4_News_main,2013092201,1379811600000,KNBC KNBC Channel 4 News,KNBC,21.516468
2013-09-22_0030_US_KNBC_NBC_Nightly_News_main,2013092200,1379809800000,KNBC NBC Nightly News,KNBC,21.516468
2013-09-22_0000_US_KCBS_CBS_2_News_at_5_main,2013092200,1379808001000,KCBS CBS 2 News at 5,KCBS,10.758234
2013-09-21_2300_US_KABC_Eyewitness_News_4PM_main,2013092123,1379804401000,KABC Eyewitness News 4PM,KABC,18.633808
2013-09-21_0600_US_KABC_KABC_7_News_at_11PM_main,2013092106,1379743201000,KABC KABC 7 News at 11PM,KABC,10.758234
2013-09-21_0600_US_KCBS_CBS_2_News_at_11PM_main,2013092106,1379743201000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-09-21_0600_US_KNBC_Channel_4_News_at_11PM_main,2013092106,1379743201000,KNBC Channel 4 News at 11PM,KNBC,10.758234
2013-09-21_0500_US_KTLA_Prime_News_at_10PM_main,2013092105,1379739601000,KTLA Prime News at 10PM,KTLA,15.21444
2013-09-21_0300_US_KCET_SoCal_Connected_main,2013092103,1379732400000,KCET SoCal Connected,KCET,18.633808
2013-09-21_0100_US_KABC_Eyewitness_News_6PM_main,2013092101,1379725201000,KABC Eyewitness News 6PM,KABC,10.758234
2013-09-21_0100_US_KNBC_Channel_4_News_main,2013092101,1379725201000,KNBC Channel 4 News,KNBC,10.758234
2013-09-21_0000_US_KABC_Eyewitness_News_5PM_main,2013092100,1379721601000,KABC Eyewitness News 5PM,KABC,34.020523
2013-09-20_2300_US_KABC_Eyewitness_News_4PM_main,2013092023,1379718001000,KABC Eyewitness News 4PM,KABC,15.21444
2013-09-20_2200_US_AlJazeera_News_main,2013092022,1379714401000,AlJazeera News,AlJazeera,10.758234
2013-09-20_2000_US_AlJazeera_News_main,2013092020,1379707201000,AlJazeera News,AlJazeera,10.758234
2013-09-20_1900_US_KNBC_KNBC_4_News_at_Noon_main,2013092019,1379703600000,KNBC KNBC 4 News at Noon,KNBC,10.758234
2013-09-19_2258_US_WKYC_Channel_3_News_at_7_main,2013091922,1379631480000,WKYC Channel 3 News at 7,WKYC,15.21444
2013-09-19_0500_US_KTTV-FOX_Ten_OClock_News_main,2013091905,1379566802000,KTTV-FOX Ten OClock News,KTTV-FOX,21.516468
2013-09-19_0500_US_KTLA_Prime_News_at_10PM_main,2013091905,1379566801000,KTLA Prime News at 10PM,KTLA,15.21444
2013-09-18_0600_US_KCBS_CBS_2_News_at_11PM_main,2013091806,1379484001000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2013-09-18_0100_US_KABC_Eyewitness_News_6PM_main,2013091801,1379466001000,KABC Eyewitness News 6PM,KABC,15.21444
2013-09-18_0100_US_KCBS_CBS_2_News_at_6_main,2013091801,1379466001000,KCBS CBS 2 News at 6,KCBS,15.21444
